N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_7826,Crime 2,108.9750424,0,,1,0,2,7,84.85417239,1,1,2,200.477327,8,0,0,5.555555556,160,0.02173913,14.43536383,140.000014,0,0,6,335.5582187,30,10.21010361,0,0,0,15.86909482,1.432676191,149.2011269,1,11.53431846,1,0,179.8021675,54.61764075,0,21
SID_7830,Crime 2,,,,1,,2,1,63.65152845,4,,0,,2,0,,,,,,4.0000004,,0,2,,,,,,,,,,0,,1,,,,,0
SID_7831,Crime 2,,0,,2,,5,0,100.3409787,0,0,3,297.8520286,1,0,0,0,6880,0,,356.0000356,0,1,10,8494.988056,30,31.98496832,,,11,,0.008062104,0,0,,1,,2.225963077,50.03280114,0,
SID_7833,Crime 2,,,,1,0,1,4,28.4978188,3,,3,,4,0,,0,,,,64.78000648,,0,9,,0,,,,,,,0,0,,3,,,,,2
SID_7834,Crime 2,1761.320967,0,2454.85306,0,0,2,6,58.71643111,4,0,3,344.6300716,2,0,0,0,800,0.004830918,,0.004,0,2,6,1094.611862,30,63.96993664,,2,2,4.151385149,2.845398675,891.0136779,0,6.421399599,1,0,79.35558369,52.09579075,0,0
SID_7836,Crime 2,94.76090639,0,,10,0,1,3,194.9581452,4,0,1,,1,1,,5.555555556,,0.02173913,26.33868809,174.4600175,0,1,6,452.3845427,30,,0,0,0,17.85864963,0.585790086,57.51457468,0,37.6780371,3,0,87.59164707,53.96594892,,7
SID_7838,Crime 2,305.6039231,0,,5,0,1,7,170.3618541,3,0,0,312.1718377,1,1,0,0,0,0.02173913,,100.00001,0,1,5,789.5300756,30,12.09157234,0,0,0,1.007668366,0.050739427,210.0173419,0,0,2,0,4.952767846,50.25184836,0,0
SID_7839,Crime 2,500.7640098,0,2401.182333,5,0,8,7,45.57795162,3,0,1,129.8329356,4,0,0,16.66666667,0,0.007246377,,68.0000068,0,1,8,,0,28.97461836,,4,4,,0.615608825,800.7798475,0,0,3,0,81.91544123,54.03586149,59.31784479,0
SID_7840,Crime 2,,,,4,,1,8,97.01077979,4,,2,,2,1,,,,,,60.000006,,0,5,,,,,,,,,,0,,1,,,,,20
SID_7841,Crime 2,1258.424837,0,,1,0,4,5,59.02269334,0,0,0,217.6610979,8,0,2,72.22222222,0,0.004658385,30.43753963,260.000026,0,1,15,317.1453742,29,73.26439214,0,2,3,21.75233251,6.862479049,266.6404737,0,43.56672651,1,2,1435.41229,55.05531024,349.8231872,
SID_7842,Crime 2,,,,2,,2,4,29.54906521,1,,4,,2,1,,,,,,72.0000072,,2,11,,,,,,,,,,0,,1,,,,,
SID_7843,Crime 2,26.58043424,0,,3,0,2,2,0.436111723,1,0,3,,10,0,0,5.555555556,0,0.043478261,37.5502008,4.0000004,0,2,1,317.1453742,0,0,0,0,0,25.4695893,1.017639077,0,0,,1,0,31.21913215,55.6434652,0,5
SID_7846,Crime 2,1544.602774,0,,1,0,3,4,89.78180926,1,0,2,295.9427208,0,0,0,0,3200,0.017391304,,400.00004,0,1,4,1269.533885,30,183.0669069,0,0,1,6.337163719,1.218445933,854.5635685,0,0,1,1,373.7948497,51.58738107,0,0
SID_7848,Crime 2,,,,6,0,9,5,177.7116706,1,,3,147.9713604,5,0,0,0,0,0.010869565,,72.0000072,0,2,3,,0,0,,,,,,0,1,,4,,,,0,10
SID_7849,Crime 2,,,,0,0,1,5,55.41795818,1,,1,86.87350835,4,0,0,0,0,0,,54.0000054,0,2,19,,0,0,,,,,,0,1,,3,,,,0,
SID_7852,Crime 2,279.5446738,0,,2,0,0,10,229.5536578,0,0,0,233.8902148,1,0,0,0,0,0,,217.3250217,0,1,9,1039.690791,0,30.54250896,,0,2,5.461527003,0.224564021,746.1046835,0,,1,0,40.28993169,51.23351694,0,
SID_7856,Crime 2,85.28481575,0,,0,0,0,5,138.393953,1,0,2,152.7446301,1,0,,5.555555556,,0.02173913,32.32931727,5.20000052,0,1,3,322.5422424,0,,0,0,0,21.92539053,0.852888555,0.561278857,0,,3,0,26.87850415,54.86229344,,19
SID_7857,Crime 2,,0,,5,,3,8,192.5274428,2,0,6,,2,0,,0,,0.02173913,17.94869658,140.000014,0,2,5,3864.792578,30,,0,,0,12.16310071,5.731148181,0,0,,0,,719.2643192,52.71060117,,2
SID_7858,Crime 2,758.0872511,0,,0,0,4,1,38.74944006,1,0,4,264.4391408,7,0,,0,,0.013377926,6.195723063,180.000018,0,1,6,543.496377,0,,0,1,0,2.205105055,0.597885633,940.8354306,0,3.883834614,1,0,91.70967877,53.45796473,,2
SID_7861,Crime 2,,,,2,0,3,3,37.34358447,0,,4,199.522673,4,0,0,0,0,0.010869565,,216.0000216,0,4,14,,0,0,,,,,,659.304559,1,,4,,,,0,13
SID_7862,Crime 2,829.1579309,0,,3,0,5,2,60.00494814,4,0,0,196.6587112,4,1,0,16.66666667,0,0.02173913,,136.0000136,0,1,12,402.5428773,0,59.98122294,0,0,0,20.00124711,3.222977238,343.0074147,0,,3,0,678.4178967,54.67401102,45.62911137,17
SID_7863,Crime 2,,,,8,0,3,5,2.514044474,2,,3,,8,1,,0,,,,80.000008,,3,4,,30,,,,,,,0,0,,1,,,,,
SID_7864,Crime 2,13.69295097,0,,3,0,1,1,39.83629444,2,0,0,143.1980907,3,0,,0,,0.130434783,,240.000024,0,3,6,,0,,,0,0,,,16.6732837,0,0,0,0,0,,,0
SID_7865,Crime 2,,,,0,1,3,1,30.93852959,1,,2,19.09307876,7,0,0,0,0,,,19.60000196,,3,5,,0,0,,,,,,0,0,,1,,,,0,
SID_7866,Crime 2,506.9708492,0,,1,0,2,0,50.2760036,2,0,0,149.8806683,2,0,0,0,0,0.014492754,4.6854083,200.00002,0,0,5,379.3680902,0,8.654756133,0,1,5,13.79190873,0.115066379,14.98944713,0,6.702573309,2,0,19.25458062,53.06960441,0,12
SID_7868,Crime 2,455.2313943,0,,3,0,3,2,136.0907655,2,0,3,123.150358,4,0,0,5.555555556,0,0.043478261,,20800.00208,0,1,8,350.4789721,0,54.87617114,0,5,3,20.69320679,0.004155427,19.97492404,0,30.73665275,4,1,60.37924846,54.59070959,7.604851896,2
SID_7869,Crime 2,2179.500847,0,,2,0,1,1,147.4619245,3,0,0,260.6205251,2,0,0,0,0,0.010869565,2.848058902,280.000028,0,4,4,634.6082112,30,4.10160182,0,1,1,2.536805709,0.775700375,1416.106557,1,4.074207062,2,1,173.0686292,50.62059756,1463.173505,
SID_7870,Crime 2,14.21413596,,,4,1,2,0,131.7559603,3,,0,,11,0,,0,,,,38.40000384,,0,2,,0,,,0,,,,0,0,,2,,,,,1
SID_7871,Crime 2,898.8071971,0,2541.617978,3,0,1,2,63.26132763,1,0,1,233.8902148,1,0,0,5.555555556,0,0.00310559,8.567603748,320.000032,0,1,6,396.5110834,0,34.86988703,,1,4,8.790434091,0.269153342,1278.362122,0,12.25613405,2,0,67.55797938,51.96723657,0,0
SID_7872,Crime 2,30.79729458,0,,3,0,7,1,178.1701356,3,0,5,242.4821002,2,0,0,0,133.3333333,0.02173913,2.8036675,400.00004,0,1,1,497.4642656,30,8.968334254,0,0,0,1.881891959,0.04027021,80.16382739,0,,4,0,12.35409508,50.65675436,0,63
SID_7874,Crime 2,554.3513024,0,,2,0,1,0,153.9578029,0,0,1,231.9809069,2,0,0,0,0,0.010869565,4.120961458,256.0000256,0,0,5,370.161668,0,25.41237091,0,2,1,4.762050322,0.447340548,654.6492461,0,24.11185463,2,1,92.32181861,53.36004006,57.79687441,18
SID_7876,Crime 2,258.2234699,0,,5,0,1,8,169.5062792,2,0,0,240.5727924,4,0,1,11.11111111,0,0.019021739,10.6819974,10.000001,0,3,3,349.5265835,30,15.74162166,0,1,0,11.36324465,4.359485993,312.1040611,0,,4,1,151.9776291,54.52178267,152.0970379,27
SID_7877,Crime 2,35.06153536,,,2,0,4,3,23.71226627,1,0,0,101.1933174,0,0,0,0,0,0.076086957,,60.000006,0,1,3,,0,0,,1,1,,,0,1,,1,0,,,10.64679265,5
SID_7878,Crime 2,0.14214136,,,3,2,1,1,8.113400529,1,0,4,126.0143198,0,0,0,0,0,0.008695652,,200.00002,0,1,6,,0,0,,0,0,,,133.4853188,1,,2,0,,,0,5
SID_7879,Crime 2,,,,7,0,1,3,26.79153889,2,,3,,3,0,,0,,,,130.000013,,1,2,,0,,,,,,,0,0,,1,,,,,0
SID_7880,Crime 2,,,,0,0,3,1,102.137987,1,0,1,181.3842482,4,0,0,0,0,0,,100.00001,0,2,4,,0,0,,0,4,,,81.88068037,1,,2,0,,,0,27
SID_7881,Crime 2,,,,1,0,3,8,20.64699173,2,,1,158.4725537,5,0,0,0,0,0.02173913,,5.980000598,0,1,2,,0,0,,,,,,0,1,,1,,,,0,0
SID_7882,Crime 2,4.738045319,0,,2,0,8,3,2.047249805,3,0,4,135.5608592,5,0,,0,,0.02173913,,200.00002,0,3,2,,0,,,0,1,,0,3.301640338,0,,2,,0,50.02503756,,
SID_7883,Crime 2,47.38045319,0,,4,0,2,1,256.1595724,1,0,3,190.9307876,3,0,0,5.555555556,0,0.02173913,,40.000004,0,1,1,321.2723911,0,5.456259302,0,0,0,22.40249421,0.98471546,140.8479768,1,47.25314183,3,0,54.92563892,54.96745118,342.2183353,
SID_7884,Crime 2,2431.564858,0,2518.407908,1,0,8,8,69.66753672,0,0,0,249.1646778,5,0,0,11.11111111,0,0.00621118,,392.0000392,0,2,5,783.1808189,0,113.8664872,,2,2,12.2778073,1.15140282,1392.070616,0,,1,0,533.2294551,54.07787005,655.5382334,2
SID_7885,Crime 2,703.5997299,0,,1,0,2,4,57.8790066,0,0,0,126.0143198,2,0,0,16.66666667,0,0.054347826,,144.0000144,0,0,2,317.462837,0,4.703671812,0,1,1,22.65240566,0.216454348,1.683836572,1,,1,0,48.91553861,55.0225338,94.3001635,1
SID_7886,Crime 2,307.3096194,0,,2,3,9,7,114.4075758,0,0,3,126.9689738,5,0,0,0,85.33333333,0.032608696,4.207305412,300.00003,0,3,9,354.2885261,0,55.34026676,0,2,1,13.97659403,0.183339359,68.80618463,0,38.20466786,0,0,43.46192908,54.43164747,0,13
SID_7888,Crime 2,926.2878599,0,,7,0,1,4,137.3349977,0,0,1,234.8448687,2,0,0,11.11111111,200,0.003952569,,440.000044,0,1,7,366.9870396,0,114.2678672,0,2,2,13.32950572,1.486218639,410.3608775,1,,3,0,497.3914495,54.2749839,66.92269668,9
SID_7889,Crime 2,11.8451133,,,3,0,1,11,16.52781437,2,0,2,44.86873508,3,0,,0,,0.02173913,,300.00003,0,1,0,,0,,,0,2,,,0,0,,0,0,,,,5
SID_7890,Crime 2,462.5753645,0,,2,0,1,3,61.46029127,1,0,3,309.3078759,5,0,0,0,2133.333333,0.013043478,,380.000038,0,2,8,2443.828919,30,170.6241271,0,0,0,3.673334834,0.247235936,540.3134412,0,0,3,0,72.39944907,50.83938408,0,0
SID_7891,Crime 2,855.2171802,,,0,0,7,9,17.3936367,3,0,5,96.42004773,4,0,0,0,0,0.043478261,,140.000014,0,2,11,,0,0,,1,1,,,10.00397022,0,,5,0,,,0,1
SID_7892,Crime 2,657.5459294,0,,1,0,4,0,52.92944527,0,0,2,225.2983294,0,0,0,0,120,0.00931677,6.693440428,193.8000194,0,2,6,317.1453742,0,48.4917206,0,2,2,7.40451562,1.153867083,189.7782866,0,18.19269898,2,1,188.09388,52.34518444,619.0349443,4
SID_7893,Crime 2,67.94356988,0,,1,0,1,2,44.91404801,0,0,2,159.4272076,2,0,0,11.11111111,0,0.007246377,,104.0000104,0,7,6,317.1453742,0,5.054879307,,0,1,23.76889318,0.406279653,0.033016403,0,,1,0,40.79077338,55.37305959,47.15008175,19
SID_7894,Crime 2,37.47793848,0,,5,5,0,1,26.64344436,0,0,5,21.00238664,4,0,0,5.555555556,0,0.032608696,,175.2680175,0,0,11,317.1453742,0,13.47131607,0,0,1,25.65134308,0.293278751,625.0335323,0,,3,0,44.01841984,55.68352529,261.6069052,1
SID_7896,Crime 2,229.795198,0,,3,1,3,6,73.15886224,4,0,2,82.10023866,2,0,0,0,0,0.032608696,,304.0000304,0,2,9,1134.929642,0,64.33368726,,1,3,13.91307792,3.415332243,0,0,,2,0,819.1544123,54.04029121,436.5184988,18
SID_7897,Crime 2,23.6902266,,,3,0,8,7,33.41220741,1,0,3,71.59904535,1,1,0,0,0,,,7.20000072,,1,3,,0,0,,0,1,,,0,0,,2,0,,,0,10
SID_7898,Crime 2,,,,6,0,4,1,110.6148027,1,,1,84.00954654,5,0,0,0,0,0.217391304,,104.0000104,0,0,9,,0,0,,,,,,0,1,,1,,,,0,17
SID_7900,Crime 2,35.5353399,0,,2,0,1,3,80.54304115,3,0,4,246.300716,4,0,0,5.555555556,0,0.014492754,,184.0000184,0,1,4,342.2249383,30,0,0,0,1,15.65007283,3.504369862,59.59460809,0,,1,0,547.3086715,54.50509097,0,3
SID_7901,Crime 2,262.9615152,0,,1,0,0,1,44.9218265,2,0,7,133.6515513,5,0,0,5.555555556,0,0.02173913,,160.000016,0,0,3,336.1931444,0,5.744751173,,1,0,18.15399953,0.095777796,1.980984203,0,,1,0,13.35577846,54.03104657,124.7195711,16
SID_7904,Crime 2,156.3554955,0,,1,0,0,11,121.9299516,6,0,7,212.8878282,3,0,0,5.555555556,0,0.010869565,,160.000016,0,3,9,377.780776,0,3.587333702,,0,0,18.35847253,0.322850986,8.02298602,0,,3,0,45.02010323,54.07611417,0,2
SID_7907,Crime 2,72.01828886,0,,0,0,5,2,47.60859319,2,0,1,208.1145585,3,0,0,5.555555556,0,0.013043478,,104.0000104,0,0,0,317.1453742,0,6.095958668,0,0,4,23.00076708,0.842489868,0,1,,3,0,84.58659692,55.09931564,31.94037796,0
SID_7908,Crime 2,,,,5,,1,2,20.152151,0,,1,,5,1,,,,,,440.000044,,1,4,,,,,,,,,,0,,1,,,,,
SID_7909,Crime 2,500.6692489,0,,10,0,1,6,112.2052324,1,0,1,235.7995227,3,0,0,0,0,0.028985507,9.275196022,400.00004,0,1,7,341.5900126,30,0,0,0,0,7.879119604,0.651035053,6999.312433,0,0,2,0,199.7245371,53.10465699,0,13
SID_7910,Crime 2,5296.613482,0,,3,0,6,1,52.19647036,1,0,0,263.4844869,4,0,0,0,3600,0.010869565,,400.00004,0,2,0,2933.356614,2,349.0124484,,2,3,8.829020707,0.953968611,666.3040365,0,0,3,0,292.6584955,51.97574139,0,3
SID_7911,Crime 2,804.4253343,0,,2,0,5,10,114.221385,1,0,5,162.2911695,0,0,0,0,0,0.02173913,,220.000022,0,2,4,412.3842253,0,6.359364289,0,3,2,,0,900.0601724,0,,0,0,0,50.02503756,0,2
SID_7913,Crime 2,,,,10,0,2,4,61.04644708,3,,2,71.59904535,1,0,,0,,,,180.000018,,1,7,,0,,,0,,,,0,0,,1,,,,,1
SID_7916,Crime 2,826.6467669,0,,4,0,4,8,80.41986635,1,0,3,260.6205251,2,0,1,5.555555556,0,0.010869565,0,250.000025,0,0,3,396.5110834,0,56.51932049,0,1,1,7.798521634,1.918308146,1032.191819,0,3.932071696,1,0,387.8740661,54.25012519,273.7746682,0
SID_7917,Crime 2,134.2288239,0,,1,5,1,7,39.52225025,3,0,2,101.1933174,1,0,0,11.11111111,0,0.032608696,,120.000012,0,2,5,,0,19.47947286,,1,2,31.75799481,0.743275601,4.292132439,0,,1,0,147.1361594,54.64804349,0,1
SID_7918,Crime 2,93.67115597,0,,5,2,1,1,222.6340202,2,0,4,142.2434368,3,0,0,5.555555556,0,0.028985507,,10.40000104,0,1,5,317.1453742,0,4.678585562,0,1,2,22.84930559,0.478255527,16.50820169,0,,2,0,16.80602123,55.06593223,51.71299289,10
SID_7919,Crime 2,,,,2,0,1,1,10.53581949,3,,0,198.5680191,11,0,,0,,,,49.92000499,,2,8,,0,,,,,,,0,0,,3,,,,,18
SID_7920,Crime 2,,,,5,0,4,4,79.78475612,2,0,0,115.5131265,5,0,0,0,0,0.032608696,,4.80000048,0,3,9,,0,0,,0,2,,,34.66722354,1,,1,0,,,0,15
SID_7921,Crime 2,5846.842685,0,2448.476103,4,0,4,6,92.61440692,0,0,4,260.6205251,7,0,0,0,4000,0.011857708,0,480.000048,0,2,2,1904.459559,0,480.9786648,0,1,4,1.225131831,0.439595523,2364.766875,0,0,1,1,159.3789563,50.73076281,0,3
SID_7922,Crime 2,71.07067979,0,,0,0,0,1,17.82672982,0,0,4,328.4009547,4,0,0,0,5333.333333,0.007246377,,240.000024,0,3,12,675.87838,30,520.0504986,0,0,7,2.568156717,0.971460497,37.30853581,0,,3,0,189.6520542,51.26022367,0,0
SID_7926,Crime 2,1115.809673,0,2399.069735,3,0,6,2,57.2349599,1,0,4,245.3460621,6,0,1,0,666.6666667,0.009153318,11.19812584,364.0000364,0,1,12,408.5746712,30,58.92760046,0,2,1,12.64634791,2.888743659,442.2547232,0,18.57011187,0,2,813.7008027,54.97510972,501.9202251,7
SID_7927,Crime 2,56.85654383,0,,6,0,4,7,81.20390458,6,0,0,277.8042959,1,0,0,0,0,0.02173913,0,200.00002,0,2,2,571.1156438,30,0,0,0,0,,0,73.3624483,1,0,1,0,0,50.02503756,0,28
SID_7928,Crime 2,37.90436256,0,,1,0,1,3,44.12151653,0,0,2,242.4821002,2,1,0,0,80,0.02173913,12.95658826,260.000026,0,1,9,390.1618267,30,4.778930561,0,0,0,9.829676258,0.288397584,66.5610692,0,,1,0,60.32359938,52.72909364,0,8
SID_7929,Crime 2,,,,0,0,1,2,79.85700952,1,,3,,9,0,,0,,,,8.0000008,,1,6,,0,,,,,,,0,0,,3,,,,,
SID_7930,Crime 2,430.1671346,4,2560.453736,5,0,4,4,121.3593495,2,0,2,159.4272076,1,0,2,38.88888889,101.3333333,0.009782609,28.61841065,500.00005,0,1,3,317.1453742,0,123.5246933,0,5,4,21.05983903,1.25013672,1701.104151,0,38.04004326,4,0,499.8400089,55.68352529,1799.307959,13
SID_7931,Crime 2,14.45103822,0,,5,1,2,3,159.1068209,3,0,0,44.86873508,1,0,0,5.555555556,0,0.065217391,,140.000014,0,1,6,317.1453742,0,3.951084322,0,0,1,23.07649782,0.135241795,103.6384902,0,,2,0,16.97296846,55.11600734,91.25822275,1
SID_7932,Crime 2,,,,0,0,2,2,106.1585862,1,,3,135.5608592,0,0,0,0,0,0.032608696,,32.0000032,0,2,3,,0,0,,,,,,0,1,,2,,,,0,7
SID_7933,Crime 2,410.3147247,0,,1,0,4,3,1.131233195,5,0,5,174.7016706,4,0,0,11.11111111,106.6666667,0.036231884,15.11601963,360.000036,0,0,15,327.304185,0,254.3996578,0,2,2,13.58491137,0.107550483,58.07585354,0,,2,0,29.99485246,54.49841429,0,5
SID_7934,Crime 2,904.966656,0,,5,0,2,1,38.62311339,1,0,3,245.3460621,3,0,0,5.555555556,0,0.02173913,4.183400268,112.0000112,0,2,5,343.1773268,30,39.27252385,0,0,0,9.572815397,3.831111821,397.9136935,0,5.896248701,4,1,406.0156652,54.96411284,1457.089623,5
SID_7935,Crime 2,,,,5,0,4,4,209.3352126,1,,0,41.05011933,3,0,0,0,0,0,,400.00004,0,2,1,,0,0,,,,,,0,1,,1,,,,0,1
SID_7937,Crime 2,,,,1,0,1,0,24.00958395,1,0,2,81.14558473,4,0,0,0,0,0.043478261,,520.000052,0,3,19,,0,0,,,0,,,31.79479645,0,,3,,,,0,2
SID_7938,Crime 2,90.02286107,,,3,0,1,2,173.2680795,1,0,1,199.522673,15,0,0,0,0,0.010869565,,212.0000212,0,5,12,,0,0,0,0,0,,,135.7304343,1,,3,0,,,0,0
SID_7939,Crime 2,130.2962463,0,,3,0,11,2,161.7232797,6,0,5,197.6133652,4,0,0,0,200,0.036231884,,288.0000288,0,1,5,399.0507861,0,105.7510855,0,0,1,14.88243143,0.119722244,305.2036328,0,,1,0,27.37934585,53.30996495,0,0
SID_7941,Crime 2,67.5171458,0,,6,2,4,7,235.7125261,0,0,2,73.50835322,1,0,0,5.555555556,0,0.014492754,,104.0000104,0,0,9,,0,14.8510598,,2,2,,0.164063816,41.79876667,1,,0,0,16.47212677,54.96578201,0,17
SID_7945,Crime 2,23.6902266,,,1,0,1,4,38.06216756,0,0,3,151.7899761,3,0,0,0,0,0.015810277,,60.000006,0,3,3,,0,0,0,0,0,,,0,1,,2,0,,,0,16
SID_7946,Crime 2,,,,5,,1,1,63.65806738,3,,4,,4,0,,,,,,48.0000048,,0,9,,,,,,,,,,0,,1,,,,,13
SID_7947,Crime 2,696.0188574,0,,7,0,2,4,131.9934599,2,0,3,161.3365155,3,0,0,11.11111111,0,0.026086957,,225.0000225,0,0,5,327.6216478,0,12.51803858,0,2,3,20.19872959,0.164749856,135.5653523,0,44.68382206,1,0,30.44004508,54.69871474,74.52754858,0
SID_7949,Crime 2,1146.606967,0,2440.474635,2,0,1,1,38.75770745,0,0,5,209.0692124,2,0,0,5.555555556,266.6666667,0.007608696,,280.000028,0,1,7,367.3045024,0,105.9768617,0,1,1,12.4483765,1.399752574,310.2551425,1,21.86543558,1,0,312.3026197,54.24136204,1204.60854,1
SID_7950,Crime 2,5791.454935,0,,2,0,2,6,15.88636346,5,0,1,335.0835322,1,0,0,11.11111111,2666.666667,0.011594203,0.51658022,400.00004,0,0,1,341.9074755,30,1412.268054,0,2,3,4.962997063,2.373402796,3102.518409,0,12.9096441,3,2,730.7836781,55.03254882,0,
SID_7951,Crime 2,175.3076768,0,,1,0,7,3,45.45303992,1,0,4,116.4677804,0,0,0,11.11111111,0,0.043478261,,168.0000168,0,2,13,320.9549282,0,16.10537228,0,2,0,22.44225285,0.957010505,18.35712028,0,8.912212862,4,0,138.7887978,54.97889692,168.8277121,5
SID_7952,Crime 2,73.53446336,0,,8,0,4,9,25.95318783,1,0,1,159.4272076,9,0,0,5.555555556,0,0.010869565,34.62739848,84.0000084,0,2,8,317.1453742,30,0,0,0,0,23.48544383,0.998972706,2.64131227,1,,1,0,86.36736738,55.20614255,0,11
SID_7953,Crime 2,175.7814814,0,,1,0,2,1,133.5282799,1,0,2,229.1169451,5,1,1,0,0,0.00621118,0,240.000024,0,1,5,405.08258,1,57.25936485,0,1,1,10.83840975,0.214074775,485.9354249,0,0,2,1,41.79245677,52.41862794,94.3001635,4
SID_7954,Crime 2,,,,3,0,1,11,18.47686101,1,,4,,0,0,,0,,,,100.00001,,1,16,,0,,,,,,,0,0,,1,,,,,17
SID_7956,Crime 2,,,,4,0,0,9,166.6669849,4,0,0,49.64200477,7,0,,0,,,,156.0000156,,0,5,,0,,,0,0,,,0,0,,3,0,,,,19
SID_7957,Crime 2,,0,,0,,6,10,61.89293091,1,0,2,267.3031026,1,0,0,0,666.6666667,0,,180.000018,0,1,11,607.3064072,30,39.02166135,,,5,14.39169622,0.575392362,0,0,,0,,88.259436,53.2018027,0,
SID_7958,Crime 2,132.6652689,0,,2,0,0,0,103.8491968,2,0,1,337.947494,7,0,0,0,0,0,,100.00001,0,2,1,982.5474805,30,22.18878783,,0,2,5.690882967,0.401354572,69.20238147,0,,1,0,39.17695015,51.28406896,225.1036161,
SID_7960,Crime 2,173.1755564,0,,4,0,5,1,86.78006445,0,0,0,158.4725537,0,0,0,11.11111111,0,0.007246377,,18.17600182,0,2,10,319.367614,0,18.03701351,,0,2,22.47065188,2.083999006,84.29087782,0,,1,0,84.53094784,55.53997663,47.15008175,0
SID_7963,Crime 2,293.7588098,,,5,0,2,5,65.88997705,1,0,3,300.7159905,2,0,0,0,0,0,,220.000022,0,1,11,,30,0,,0,1,,,733.0632041,0,,0,0,0,,0,6
SID_7964,Crime 2,14.21413596,0,,11,0,6,3,55.03424537,5,0,0,193.7947494,5,0,0,0,6184,0.010869565,,260.000026,0,3,1,412.3842253,0,179.9687551,0,0,5,3.417365168,0.933833506,9.904921012,0,,0,0,195.32826,50.78296617,0,6
SID_7965,Crime 2,,,,4,0,3,2,72.47049734,0,,5,101.1933174,11,0,0,0,0,,,200.00002,,1,9,,0,0,,,,,,0,0,,0,,,,0,22
SID_7968,Crime 2,174.4548287,,,2,0,3,2,36.63055625,0,0,6,164.2004773,1,0,0,0,0,0.032608696,,165.0000165,0,2,7,,0,0,,1,10,,,31.16748479,0,,5,0,,,0,1
SID_7969,Crime 2,,,,2,4,8,3,96.04125979,1,,0,110.7398568,2,0,0,0,0,0.217391304,,115.6000116,0,3,3,,0,0,,,,,,0.396196841,1,,3,,,,0,0
SID_7971,Crime 2,28.57041328,0,,3,1,1,4,160.6612732,3,0,5,127.9236277,2,1,0,5.555555556,0,0.076086957,33.63453815,128.0000128,0,2,2,317.1453742,0,0,0,0,0,22.81144022,0.286478228,35.09643679,0,,1,0,33.55639338,55.05758638,0,1
SID_7972,Crime 2,,,,0,1,3,13,9.286236149,2,0,3,,0,0,,0,,,,102.7520103,,2,4,,0,,,0,1,,,0,0,,2,0,,,,4
SID_7973,Crime 2,26.10662971,0,,10,0,7,5,3.816922096,0,0,0,156.5632458,10,0,0,5.555555556,0,0.010869565,31.60050561,340.000034,0,1,4,321.5898539,0,4.565697439,0,1,1,21.43063645,0.155848957,0.462229647,0,,0,0,13.18883123,54.75324541,0,2
SID_7974,Crime 2,393.2577615,0,,5,0,3,2,103.6511065,2,0,0,329.3556086,6,0,0,0,4000,0.007246377,,360.000036,0,3,6,2393.987254,30,1505.613989,,0,4,7.130237461,1.444648416,225.8982319,0,0,1,0,402.8993169,51.95526623,0,1
SID_7975,Crime 2,,,,1,0,2,3,134.170564,3,,4,,1,0,0,0,0,,,10.000001,,0,7,,0,0,,,,,,0,0,,5,,,,0,
SID_7976,Crime 2,104.236997,,,1,0,6,3,67.48532054,1,0,2,211.9331742,5,0,,0,,,,120.000012,,2,19,,0,,,0,6,,,0,0,,3,,,,,5
SID_7977,Crime 2,4.406382147,,,0,0,2,2,146.2968413,1,,2,117.4224344,7,0,0,0,0,0.02173913,,13.80000138,0,0,6,,0,0.38883687,,0,,,,33.01640338,1,,0,,,,0,20
SID_7978,Crime 2,,,,7,2,0,5,135.3859568,2,,3,61.09785203,8,0,0,0,0,,,4.0000004,,1,0,,0,0,,,,,,0,0,,5,,,,0,1
SID_7980,Crime 2,446.1343473,1,,4,1,6,8,3.630463305,1,0,1,138.424821,1,0,0,16.66666667,0,0.050724638,33.18273092,252.0000252,0,1,9,317.1453742,0,5.017249932,0,0,0,14.25789449,0.680612759,115.821543,0,,1,1,328.7747465,55.10265398,214.4568235,3
SID_7981,Crime 2,3829.477749,0,2839.4255,4,0,2,0,29.66919761,1,0,4,364.6778043,2,0,0,0,400,0.006521739,,360.000036,0,1,0,634.6082112,30,108.5983748,,3,6,,0.053076862,1019.480503,0,0,1,0,14.80265446,50.29143716,0,0
SID_7982,Crime 2,,,,8,1,3,2,18.07084411,1,0,3,88.78281623,3,0,0,0,0,0.02173913,,380.000038,0,1,16,,0,0,,0,4,,,1.023508505,0,,4,0,,,0,21
SID_7984,Crime 2,132.6652689,0,,4,0,1,2,111.0484318,1,0,4,231.026253,6,0,0,0,0,0,,170.000017,0,2,3,,1,6.259019291,,0,2,,0,139.065091,1,,1,0,0,50.02503756,0,0
SID_7985,Crime 2,,,,0,0,2,2,102.566715,3,,1,90.69212411,1,0,0,0,0,0.027173913,,180.000018,0,2,6,,0,0,,,,,,0,1,,2,,,,0,11
