N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_8203,Crime 1,66.33263447,0,,4,0,6,7,173.2439056,3,0,2,275.8949881,8,0,0,0,0,0.007246377,0,120.000012,0,0,3,1892.395971,30,212.1920428,,0,3,2.03772292,2.078178626,13.20656135,0,0,3,,231.8340545,50.47888121,0,0
SID_8207,Crime 1,258.0339481,1,,4,0,2,1,129.7314924,1,0,2,123.150358,7,0,1,22.22222222,0,0.01863354,,18.0000018,0,3,2,317.1453742,0,30.06587022,0,1,2,22.56152877,7.111776541,298.6663849,0,,1,0,261.3837143,55.14040291,48.67105213,0
SID_8208,Crime 1,2138.943179,,,7,1,7,3,33.68770802,0,0,1,134.6062053,2,0,1,0,0,0.02173913,,440.000044,0,1,8,,0,29.13767898,,3,2,16.73177617,,2033.282185,0,,0,0,205.1781466,,54.75493365,10
SID_8210,Crime 1,,,,4,0,4,9,92.52999779,5,,3,29.59427208,1,0,,0,,,,0.80000008,,0,11,,0,,,,,,,0,0,,0,,,,,
SID_8212,Crime 1,4.738045319,,,0,3,1,7,61.49859582,1,0,2,126.9689738,11,0,0,0,0,0.059782609,,170.000017,0,1,4,,0,0,,0,8,,,379.9857864,0,,4,0,,,0,17
SID_8213,Crime 1,,,,2,,0,8,102.4915957,1,,2,,3,0,,,,,,8.0000008,,1,5,,,,,,,,,,0,,0,,,,,2
SID_8214,Crime 1,471.4355093,0,,5,0,5,1,63.01046196,1,0,5,255.8472554,0,0,1,5.555555556,1066.666667,0.020594966,3.265575608,258.0000258,0,2,8,337.7804586,0,96.25593995,0,2,1,16.7630267,2.299095628,272.8805739,1,10.07386417,2,2,477.6916763,53.94758805,1200.045629,40
SID_8215,Crime 1,151.6174502,0,,2,0,2,6,0.766724967,2,0,6,258.7112172,5,0,0,5.555555556,0,0.014492754,0,100.00001,0,0,12,378.0982389,30,2.521168091,0,0,1,20.51679871,1.030751514,69.07031586,0,0,0,0,100.6135311,54.55182774,98.86307464,19
SID_8223,Crime 1,168.2006088,0,2360.526707,0,1,2,7,91.79769971,1,0,4,150.8353222,5,0,0,11.11111111,0,0.008152174,,380.000038,0,5,5,323.8120938,0,92.15433813,,2,2,19.00238184,3.651908525,434.0006224,1,,1,0,1069.408311,54.89233851,661.6221149,0
SID_8224,Crime 1,84.10030442,,,4,0,6,1,10.47056333,4,0,2,100.2386635,5,0,0,0,0,0.043478261,,340.000034,0,0,4,,0,0,,0,2,,,708.003754,0,,3,0,,,0,3
SID_8228,Crime 1,161.0935409,0,2503.277218,1,0,2,6,127.1758659,2,0,1,197.6133652,1,0,0,11.11111111,0,0.014492754,,120.000012,0,3,3,371.7489821,0,4.277205567,0,0,0,13.84492025,0.913380956,273.871066,0,,1,0,101.8934598,54.17125689,0,4
SID_8235,Crime 1,,,,7,2,2,1,0.946142705,4,,0,,4,0,,0,,,,134.0000134,,4,10,,0,,,,,,,0,0,,3,,,,,2
SID_8241,Crime 1,,,,2,,1,5,37.86477384,5,,0,,1,0,,,,,,24.0000024,,2,2,,,,,,,,,,1,,1,,,,,
SID_8245,Crime 1,,,,1,,3,4,108.8938945,1,,2,,6,0,,,,,,600.00006,,3,4,,,,,,,,,,1,,1,,,,,
SID_8246,Crime 1,101.8679744,0,,4,0,2,6,227.4856751,2,0,5,161.3365155,7,1,0,5.555555556,106.6666667,0.035573123,15.47081798,180.000018,0,4,1,365.7171882,0,15.87959604,0,1,0,10.73238671,0.891023734,53.55260627,0,17.38962568,2,0,136.6741329,54.30479052,159.7018898,12
SID_8247,Crime 1,,,,1,0,1,6,35.47809862,2,,1,138.424821,2,0,0,0,0,0.036231884,,16.0000016,0,2,1,,0,0,,,,,,0,1,,2,,,,0,16
SID_8259,Crime 1,56.85654383,0,,5,0,6,6,72.21286129,1,0,6,197.6133652,4,0,0,0,0,0.013833992,18.55039204,332.0000332,0,0,0,394.9237692,0,0,0,0,0,12.15233815,0.137959504,18.39013668,1,,1,0,35.78235646,52.80062952,0,0
SID_8263,Crime 1,,,,1,0,1,0,117.670975,1,,4,109.7852029,3,0,0,0,0,0.02173913,,92.0000092,0,2,10,,0,0,,,,,,0,1,,2,,,,0,12
SID_8265,Crime 1,94.76090639,,,1,1,5,5,93.27494452,1,0,2,74.46300716,5,0,0,0,0,0.086956522,,67.20000672,0,1,2,,0,0,,0,0,,,0,1,,1,0,,,0,29
SID_8266,Crime 1,29.61278325,0,,0,0,1,6,62.21181108,2,0,1,162.2911695,1,1,0,0,120,0.043478261,6.542838019,188.0000188,0,3,3,455.5591711,0,9.871439242,0,0,0,4.420229287,0.141776342,73.29641549,0,,1,0,22.53787615,51.00400601,0,11
SID_8271,Crime 1,88.60144747,0,,1,0,1,5,86.2637162,4,0,2,174.7016706,1,0,0,5.555555556,0,0.014492754,,252.0000252,0,2,6,357.7806173,0,24.76012842,,0,3,14.08020784,0.147602767,219.526066,1,,2,0,30.05050154,53.90805507,91.25822275,1
SID_8274,Crime 1,,,,2,0,0,1,99.86219515,0,0,3,90.69212411,1,0,0,0,0,,,84.0000084,,0,11,,0,2.759487463,,0,1,,,0,0,,1,0,,,0,0
SID_8278,Crime 1,,,,1,,7,14,59.87943942,0,,2,,4,0,,,,,,60.000006,,1,12,,,,,,,,,,1,,3,,,,,
SID_8279,Crime 1,502.2328039,0,,1,0,2,1,5.490993212,1,0,3,222.4343675,7,0,0,5.555555556,200,0.01552795,20.87981556,268.0000268,0,1,0,519.0517385,0,43.02291817,0,1,2,3.94661222,0.436649311,318.7073418,1,29.86900725,0,0,136.5071857,54.79218828,0,5
SID_8280,Crime 1,,,,1,0,1,3,71.46516348,3,,5,,12,0,,0,,,,40.000004,,1,3,,0,,,,,,,0,0,,4,,,,,32
SID_8283,Crime 1,225.0571527,0,,1,0,4,5,111.5107888,3,0,3,287.3508353,6,0,1,5.555555556,0,0.023291926,3.614457831,280.000028,0,2,19,412.3842253,30,28.68612649,0,0,2,0.603108569,0.533761673,96.14376663,1,42.66241107,1,0,119.0890246,54.48728649,135.3663637,8
SID_8286,Crime 1,38.28340618,0,,2,0,2,0,102.3580889,3,0,3,155.6085919,3,0,0,5.555555556,133.3333333,0.02173913,34.00267738,96.0000096,0,1,11,317.1453742,1,4.766387436,0,0,0,23.06135167,0.298131864,9.904921012,0,0,1,0,28.26973108,55.112669,71.48560782,4
SID_8294,Crime 1,,,,3,0,4,17,46.91572935,1,,0,168.0190931,2,0,0,0,0,0.02173913,,40.000004,0,1,20,,0,0,,,,,,0,1,,0,,,,0,
SID_8297,Crime 1,831.5269536,0,2540.070349,2,0,2,12,3.085767305,4,0,2,232.9355609,2,0,0,0,0,0.010869565,,96.0000096,0,0,2,1151.120247,0,16.6196404,0,1,3,4.611965759,0.394966032,454.2396776,0,,1,0,37.45182877,51.04626637,36.5032891,21
SID_8304,Crime 1,509.8136764,0,,1,0,3,5,83.52701998,1,0,0,147.0167064,5,0,0,0,0,0,,120.000012,0,1,15,,0,12.32989171,,1,3,,,0,0,,0,0,0,,0,1
SID_8305,Crime 1,1345.652251,0,,1,0,3,2,121.8653262,1,0,0,115.5131265,10,0,0,0,0,0,,136.0000136,0,1,11,,0,0,,1,8,,0,0,0,,2,0,0,50.02503756,0,10
SID_8307,Crime 1,2114.115822,0,,3,0,3,8,78.22908667,1,2,1,190.9307876,3,0,0,22.22222222,0,0.033333333,22.60641894,480.000048,0,4,11,342.859864,30,104.0075911,0,3,0,16.81837137,6.019266072,930.6993947,0,29.29111583,4,2,2182.334201,54.97460476,135.3663637,54
SID_8308,Crime 1,430.4987977,,,3,1,1,1,54.33128257,4,0,2,-18.13842482,3,0,0,5.555555556,0,,,390.000039,,1,7,,0,0,0,3,0,36.7837623,,0,0,,0,0,45.07575231,,0,7
SID_8310,Crime 1,1377.160253,0,,4,0,2,3,83.69701771,1,0,2,67.78042959,0,0,0,0,0,0.032608696,,560.000056,0,0,7,,0,0,,3,1,,,474.1155525,0,,2,0,0,,0,0
SID_8311,Crime 1,,,,5,0,0,6,14.90381222,4,,2,115.5131265,5,0,0,0,0,0.130434783,,48.0000048,0,3,1,,0,0,,,,,,0,1,,3,,,,0,0
SID_8312,Crime 1,,,,6,,4,8,60.76386418,2,,2,,8,0,,,,,,60.000006,,2,4,,,,,,,,,,0,,2,,,,,1
SID_8324,Crime 1,,,,8,,5,0,75.01371041,1,,2,,0,0,,,,,,54.54400545,,0,7,,,,,,,,,,0,,0,,,,,2
SID_8325,Crime 1,434.1944731,0,2470.753633,3,0,3,0,4.198968867,1,0,6,170.8830549,4,0,0,5.555555556,213.3333333,0.010869565,,300.00003,0,1,8,373.6537592,0,159.4482029,,1,3,12.48615129,0.245547976,341.8188241,0,,2,0,58.20893446,53.91837757,0,0
SID_8327,Crime 1,14.21413596,,,3,1,4,5,56.97938275,2,0,2,132.6968974,2,0,0,0,0,0.163043478,,92.0000092,0,2,12,,0,0,,0,2,,,31.06843558,0,,1,0,,,0,2
SID_8334,Crime 1,,0,,1,0,1,3,77.40676834,1,,2,217.6610979,8,0,0,0,0,0.02173913,7.568736484,8.0000008,0,1,8,,30,0,,,,,0.244432916,16.6072509,1,10.82723381,1,,8.180414307,52.47871808,0,8
SID_8337,Crime 1,,,,1,0,2,0,163.21284,3,,2,60.14319809,1,0,,0,,,,56.0000056,,0,12,,0,,,,,,,0,0,,2,,,,,
SID_8338,Crime 1,56.85654383,0,,5,0,9,4,67.76426081,2,0,1,140.3341289,5,0,0,5.555555556,320,0.065217391,,206.0000206,0,2,3,318.4152255,0,91.42683689,,0,3,22.62211336,0.38804283,0.132065614,0,,1,0,66.556296,55.01585712,0,2
SID_8343,Crime 1,42.64240788,,,7,0,4,1,117.8514796,6,0,6,181.3842482,6,0,0,0,0,0.002717391,,100.00001,0,3,7,,0,0,,0,2,,,33.2475182,1,,0,0,0,,0,1
SID_8353,Crime 1,92.15498146,,,2,0,0,0,161.6473194,0,0,1,58.23389022,10,0,1,5.555555556,0,0,,60.000006,0,2,10,,0,34.35561891,,1,5,,,0,0,,4,0,55.704726,,168.8277121,0
SID_8355,Crime 1,10.66060197,,,2,1,0,7,73.13375498,1,0,2,142.2434368,3,0,0,0,0,0.043478261,,220.000022,0,0,5,,0,0,,0,1,,,45.9588335,0,,1,0,,,0,4
SID_8358,Crime 1,388.5197162,0,,5,0,3,6,283.0057812,5,0,2,299.7613365,2,0,0,0,533.3333333,0.007763975,,140.000014,0,0,10,520.6390527,30,56.29354424,0,0,0,12.98916286,0.436764484,265.1217191,1,0,2,0,54.81434077,52.89267234,0,0
SID_8360,Crime 1,785.6152944,0,,4,0,5,1,44.90065393,2,0,5,184.24821,2,0,2,44.44444444,0,0.013975155,21.17265358,192.0000192,0,0,9,319.6850769,30,74.79465337,0,3,1,16.77734958,3.423436937,166.5017222,0,28.54999536,1,2,569.4013551,54.97091792,906.4983459,21
SID_8371,Crime 1,,0,,0,0,1,1,113.3484748,1,0,0,184.24821,9,0,0,0,0,0.016304348,8.032128514,260.000026,0,2,10,,30,0,,,4,,0.025540746,31.53066522,0,11.49012567,1,,5.342311384,51.22684026,0,28
SID_8372,Crime 1,52.11849851,0,,2,0,0,11,166.5681916,1,,4,109.7852029,3,1,0,5.555555556,0,0.043478261,,120.000012,0,1,5,,0,0,,0,,,0.434990821,10.99446232,0,,1,,48.52599508,53.99462831,0,19
SID_8383,Crime 1,,,,0,,1,7,77.93337002,2,,4,,3,0,,,,,,152.0000152,,4,0,,,,,,,,,,1,,4,,,,,
SID_8385,Crime 1,,,,6,0,1,3,92.05858911,1,,1,202.3866348,16,0,0,0,0,0.02173913,,12.0000012,0,2,2,,30,0,,,,,,0,1,,1,,,,0,8
SID_8393,Crime 1,,,,0,,3,2,98.77980427,1,,1,,7,0,,,,,,56.0000056,,1,11,,,,,,,,,,1,,1,,,,,
SID_8397,Crime 1,,0,,3,,3,6,118.0640696,0,0,2,254.8926014,0,0,0,0,0,0,,28.0000028,0,4,4,383.8125699,30,95.50335246,,,2,20.3123257,2.101008014,0,0,,0,,99.61184769,54.50676014,681.3947298,0
SID_8399,Crime 1,23.6902266,0,,1,0,7,5,39.86318437,2,0,2,144.1527446,16,0,0,5.555555556,0,0.02173913,,260.000026,0,3,3,318.0977627,0,3.700221825,0,0,1,22.56152877,0.132226568,0.09904921,0,,1,0,27.65759123,55.00250376,124.7195711,3
SID_8400,Crime 1,23.6902266,0,,6,0,0,0,151.2526134,3,0,1,,3,0,0,0,0,0.02173913,19.66198126,140.000014,0,1,3,359.0504687,30,1.392286856,0,0,0,13.32616466,0.208405388,10.89541311,0,,4,0,26.15506615,53.71056585,232.708468,18
SID_8404,Crime 1,,,,7,0,1,3,79.88217315,4,,3,,7,0,,0,,0.02173913,,106.0800106,0,1,8,,30,,,,,,,6.570264272,0,,1,,,,,6
SID_8405,Crime 1,23.6902266,0,,5,0,1,10,128.6189223,2,0,0,147.0167064,2,0,,0,,0.043478261,16.95671575,120.000012,0,2,8,364.1298741,0,,0,0,0,11.48969414,0.075824088,4.886427699,0,,2,0,8.458659692,52.5621766,,3
SID_8410,Crime 1,473.8045319,0,,8,0,7,2,24.03412404,4,0,1,183.2935561,2,0,0,0,0,0.014492754,11.4944627,160.000016,0,0,5,3939.396344,0,94.4622731,,0,3,0.540797603,1.024423338,119.2222326,0,16.44306621,5,0,142.8511805,51.74489006,4718.050116,11
SID_8411,Crime 1,,,,8,,5,4,118.1987766,0,,1,,7,0,,,,,,80.000008,,2,5,,,,,,,,,,0,,2,,,,,0
SID_8417,Crime 1,2704.61841,0,,1,1,4,1,42.35205121,4,0,1,95.4653938,12,0,0,0,0,0.028985507,,4.80000048,0,2,7,,0,0,,6,4,,,0,0,,2,0,0,,0,4
SID_8421,Crime 1,,,,5,,0,6,160.2321843,1,,3,,10,1,,,,,,168.0000168,,0,8,,,,,,,,,,1,,2,,,,,
SID_8423,Crime 1,265.3305379,0,,0,0,5,7,59.65949719,1,0,3,174.7016706,4,0,1,16.66666667,186.6666667,0.019762846,19.71149906,198.0000198,0,0,5,321.2723911,30,21.66197658,0,1,0,20.96400867,1.259263383,67.5185449,0,29.80593315,2,1,208.9622838,54.93955219,3.041940758,37
SID_8429,Crime 1,,,,2,0,5,3,16.76484812,1,0,1,33.41288783,4,0,0,0,0,,,272.0000272,,1,18,,0,0,0,0,1,,,0,0,,4,0,,,0,7
SID_8431,Crime 1,,0,,5,0,0,6,6.130889261,0,0,0,164.2004773,1,0,0,0,0,0.018115942,,180.000018,0,1,0,351.7488234,0,2.069615597,,,1,17.74505351,0.14185272,0,1,,4,,21.75878908,53.94091137,0,
SID_8432,Crime 1,75.47706194,,,7,0,2,7,143.2762249,1,0,1,21.00238664,5,0,0,0,0,0.108695652,,156.8640157,0,0,7,0,0,0,0,0,1,,0.645852078,0,0,,4,0,,0,0,10
SID_8433,Crime 1,94.76090639,,,1,0,4,0,113.2094884,1,0,1,,6,0,,0,,,,120.000012,,1,0,,30,,,0,2,,,0,0,,3,0,,,,0
SID_8435,Crime 1,,,,2,0,2,5,63.4385105,2,,1,317.8997613,5,0,0,0,0,0,,160.000016,0,1,14,,30,5.255569304,,,,,,82.54100844,0,,1,,,,0,0
SID_8436,Crime 1,14.21413596,0,,2,0,1,5,120.6946118,0,0,4,,1,0,0,5.555555556,0,0.02173913,25.65818831,140.000014,0,2,17,339.3677728,30,0,0,0,0,17.3966921,0.101985616,2.311148236,0,,2,0,12.79928769,53.86412953,0,1
SID_8440,Crime 1,,,,6,0,5,1,95.19050371,2,,2,,2,0,,0,,,,52.80000528,,1,9,,0,,,,,,,0,0,,1,,,,,7
SID_8451,Crime 1,,,,1,0,3,4,104.643865,2,,1,,3,0,,0,,,,100.00001,,1,10,,0,,,,,,,0,0,,1,,,,,
SID_8452,Crime 1,15.91983227,0,,4,0,2,0,85.27359502,1,0,1,107.875895,5,0,0,5.555555556,0,0.02173913,0,220.000022,0,2,0,317.1453742,0,4.816559935,0,0,0,25.42415085,0.103145318,0,0,,1,0,18.69808985,55.63345018,80.61143009,5
SID_8453,Crime 1,260.5924926,0,,7,0,1,6,255.5691161,1,0,1,273.9856802,5,0,0,5.555555556,200,0,,468.0000468,0,3,10,365.7171882,30,54.76328301,,0,1,11.51998644,0.116579928,743.0011415,0,,2,0,114.303204,54.01101653,18.25164455,
SID_8456,Crime 1,78.60417185,,,3,2,1,10,1.545283429,1,0,3,113.6038186,1,0,0,0,0,0.032608696,,160.000016,0,1,11,,0,0,,1,1,,,0.759377278,1,,4,0,,,0,0
SID_8460,Crime 1,642.8579889,0,,1,0,4,5,99.33304281,0,0,1,287.3508353,6,0,0,5.555555556,0,0.027173913,33.03212851,360.000036,0,1,5,825.0859134,29,10.98777735,0,1,2,,0.393886184,169.2420837,0,47.25314183,1,0,109.8512778,54.96745118,24.33552607,3
SID_8461,Crime 1,,,,3,,1,3,64.23529765,1,,0,,2,0,1,,0,,,96.0000096,,2,7,,,19.32895537,,,,,,,1,,0,,,,69.96463744,
SID_8462,Crime 1,383.9711927,0,,1,0,8,10,20.67835011,2,0,1,187.1121718,9,0,1,22.22222222,0,0.010144928,12.60597947,60.000006,0,1,7,317.1453742,30,103.192288,0,1,2,20.41582438,7.184132812,139.6593863,1,14.39948442,0,0,572.239458,55.05925555,222.0616754,15
SID_8463,Crime 1,,,,2,,4,3,106.3132403,3,,3,,6,0,,,,,,20.80000208,,3,7,,,,,,,,,,1,,2,,,,,
SID_8466,Crime 1,253.106381,0,,2,1,5,2,145.9441138,1,0,3,189.9761337,6,0,0,5.555555556,106.6666667,0.036231884,,148.0000148,0,1,5,355.8758403,0,41.63063131,0,1,1,4.121092852,0.383790457,116.8450515,0,11.85267818,1,0,50.30676554,53.81071607,214.4568235,10
SID_8471,Crime 1,878.9074068,0,,3,0,5,3,18.17341779,1,0,1,256.8019093,3,0,1,0,0,0.011857708,0,216.4200216,0,3,5,362.8600227,0,47.52589999,0,3,3,8.9343923,1.138299789,438.6559352,0,4.993598921,0,2,240.0701178,53.59038558,88.21628199,6
SID_8472,Crime 1,355.779823,0,,1,0,7,7,128.8105972,1,0,4,197.6133652,0,0,0,16.66666667,0,0.023913044,25.97891566,299.83203,0,3,6,327.6216478,0,52.36754617,0,3,2,20.82350822,0.222887407,171.5532319,1,30.40095751,2,0,52.810974,54.61942914,330.0505723,14
SID_8475,Crime 1,213.2120394,0,,1,0,2,3,58.60311325,1,0,1,257.7565633,6,0,0,5.555555556,0,0.004347826,,80.000008,0,3,2,346.669418,30,41.29196694,0,0,1,17.75262659,1.561045042,21.5597114,1,,0,0,130.6083835,54.67431917,144.492186,
SID_8477,Crime 1,14.21413596,0,,3,0,1,0,187.6523451,0,0,7,,7,1,,0,,0.02173913,9.045189768,4.80000048,0,0,5,391.7491409,30,,0,0,0,10.79729878,0.890790509,44.57214456,0,0,1,0,27.82453846,52.92939409,,59
SID_8478,Crime 1,1396.917902,0,,5,2,3,11,163.3776205,0,0,8,88.78281623,1,0,1,11.11111111,0,0.032608696,,260.000026,0,1,15,318.4152255,0,76.40017335,,8,2,21.56188296,0.25274696,585.4468646,0,,2,0,52.86662308,54.99248873,0,9
SID_8479,Crime 1,230.9323289,0,,5,0,1,6,40.39544668,5,0,6,158.4725537,9,0,0,16.66666667,5040,0.014492754,,300.00003,0,2,3,317.1453742,0,527.0997348,0,0,1,2.529897211,1.02092557,6.669313482,1,,1,0,242.0178355,55.13269905,185.5583863,0
SID_8481,Crime 1,,0,,8,,5,1,28.58531506,1,0,2,310.2625298,2,0,0,0,7733.333333,0.005434783,,24.0000024,0,2,3,9003.880983,30,756.2877117,0,,4,1.552214446,4.605565089,0,0,,2,,205.5120411,50.368219,0,7
SID_8483,Crime 1,,,,1,,2,1,149.5461945,2,,3,,1,0,,,,,,100.00001,,1,12,,,,,,,,,,1,,1,,,,,
SID_8484,Crime 1,45.39047416,0,,1,0,3,2,117.4460448,0,0,1,108.8305489,4,0,0,5.555555556,0,0.02173913,,228.0000228,0,1,2,317.1453742,0,6.359364289,0,0,1,72.52867299,0.285308234,50.64716278,0,,1,0,53.31181569,66.0156902,94.3001635,5
SID_8488,Crime 1,196.6288808,0,,5,0,2,2,194.4299855,1,0,1,269.2124105,12,1,0,0,133.3333333,0.02173913,6.080660671,132.0000132,0,0,10,359.6853943,30,64.57200663,0,1,0,13.47186403,1.279821512,151.6113243,0,24.24553304,0,1,153.4801542,53.32284141,257.0439941,11
SID_8499,Crime 1,82.72627128,0,,0,0,5,13,15.19943069,1,0,4,110.7398568,4,0,0,0,0,0.014492754,,240.000024,0,2,3,488.5753062,0,0,,1,0,,0,24.86135174,0,,0,0,0,50.02503756,0,21
SID_8501,Crime 1,307.9729458,0,,2,0,1,5,71.82169303,3,0,0,236.7541766,8,0,0,0,586.6666667,0.007246377,,196.0000196,0,2,1,875.5625045,30,74.92008462,0,0,5,3.717069338,1.113011035,190.141467,0,14.19030521,4,0,183.1411122,51.5092639,0,24
SID_8504,Crime 1,56.85654383,0,,2,0,1,0,62.8331882,3,0,4,278.7589499,1,1,0,0,320,0.02173913,,800.00008,0,2,6,536.5121945,30,16.21826041,0,0,0,9.615358255,0.048363986,22.81433473,0,,0,0,28.32538015,52.14905692,0,0
SID_8505,Crime 1,23.6902266,0,,5,0,6,4,181.5855326,1,0,1,127.9236277,4,0,0,0,0,0.065217391,,288.0000288,0,2,7,390.7967524,0,4.46535244,0,0,1,12.15612468,0.065214556,7.659805583,0,,4,0,14.91395262,52.7090636,0,0
SID_8507,Crime 1,,,,2,0,2,1,93.45235664,3,0,2,209.0692124,2,0,0,0,0,0.005434783,,300.00003,0,4,5,,1,0,,0,0,,,112.3878371,1,,1,0,,,0,17
SID_8512,Crime 1,,,,2,0,3,4,59.95552885,2,,3,80.19093079,5,0,0,0,0,,,100.00001,,2,7,,0,0,,0,,,,0,0,,1,,,,0,20
SID_8516,Crime 1,1010.198643,0,,2,0,3,3,134.2501637,2,0,0,121.2410501,4,0,,5.555555556,,0.02173913,33.66800536,180.000018,0,1,14,317.1453742,0,,0,5,2,22.83415944,0.182485724,0,0,,1,0,27.99148569,55.06259389,,12
SID_8517,Crime 1,,,,3,0,1,2,28.5458825,2,0,2,82.10023866,3,0,0,0,0,,,292.0000292,,0,14,,0,0,,0,1,,,0,0,,0,0,,,0,4
SID_8522,Crime 1,,,,2,,9,14,141.9802284,1,,3,,1,0,,,,,,121.8200122,,1,1,,,,,,,,,,1,,2,,,,,
SID_8523,Crime 1,99.49895171,0,,5,0,3,1,164.9938082,3,0,2,222.4343675,2,0,0,0,0,0,,2000.0002,0,1,3,428.2573671,0,5.782380547,,0,1,14.74611609,0.025431196,448.8580039,0,,1,0,36.1719,53.27991988,681.3947298,2
SID_8526,Crime 1,146.8794049,,,5,0,8,2,142.642508,0,0,1,108.8305489,7,0,0,0,0,0.217391304,,316.0000316,0,1,4,,0,22.18878783,,1,3,,,103.374359,0,,0,0,,,0,14
SID_8535,Crime 1,,,,4,,3,3,38.8428082,3,,4,,4,1,,,,,,480.000048,,1,6,,,,,,,,,,1,,0,,,,,
SID_8541,Crime 1,181.2302335,0,,5,0,2,1,46.17693198,3,0,2,207.1599045,7,0,0,0,93.33333333,0.020289855,,20.000002,0,1,5,405.4000429,0,55.9172505,0,2,1,10.06595618,3.092824647,545.0347869,1,12.81590941,3,0,22.03703446,52.51448602,45.62911137,4
SID_8544,Crime 1,,0,,5,,2,5,100.324989,2,0,3,,7,0,,0,,0.02173913,10.10709505,112.0000112,0,1,0,427.9399043,30,,0,,0,6.839826525,0.079289732,11.52272478,0,,3,,8.403010615,51.53730596,,17
SID_8550,Crime 1,1613.730855,0,,2,0,4,3,96.96230213,1,0,3,241.5274463,4,1,1,22.22222222,0,0,,240.000024,0,1,6,446.3527488,30,154.2051767,,1,1,19.16335737,6.801363693,169.1760509,0,,1,1,1327.786975,54.48566551,199.2471197,0
SID_8551,Crime 1,,,,3,0,3,5,1.239979207,1,,1,166.1097852,2,0,0,0,0,0,,280.000028,0,1,13,,0,0,,,,,,2845.089512,0,,4,,,,0,0
SID_8565,Crime 1,,0,,5,0,2,2,32.07488177,3,,3,233.8902148,4,0,,0,,0.010869565,,7.20000072,0,1,1,,30,,,,,,0,0,1,,0,,0,50.02503756,,
SID_8567,Crime 1,28.42827192,0,,2,1,3,9,14.25661248,3,0,2,92.60143198,1,0,0,11.11111111,0,0.036231884,,365.0000365,0,1,12,334.2883674,0,4.879275559,0,0,1,18.07826878,0.048480119,25.09246657,0,,1,0,26.60025877,54.1311968,0,37
SID_8568,Crime 1,,,,2,0,7,5,32.41944902,1,,2,118.3770883,2,0,0,0,0,0.086956522,,280.000028,0,3,1,,0,0,,,,,,0,1,,2,,,,0,9
SID_8576,Crime 1,71.07067979,0,,1,0,2,2,69.59362359,3,0,2,148.9260143,7,0,0,0,146.6666667,0.027173913,10.70950469,335.9360336,0,0,12,317.1453742,0,15.26498292,0,0,1,11.6042138,0.222712792,130.1836785,0,,2,0,58.37588169,55.20553558,228.1455569,4
SID_8577,Crime 1,560.4633808,0,2676.45108,0,0,0,3,201.7941749,0,0,3,206.2052506,2,0,0,11.11111111,0,0.02173913,,400.00004,0,4,13,317.1453742,0,42.52119318,,1,2,20.77933195,0.269737845,291.5018254,0,15.02094554,1,0,82.75017738,55.29961609,104.9469562,39
SID_8585,Crime 1,20.51573623,,,2,0,0,0,21.17214798,1,0,2,119.3317422,1,0,0,0,0,0.065217391,,100.00001,0,1,3,,0,0,,0,2,32.77003292,,0,1,,2,0,24.09605031,,0,4
SID_8586,Crime 1,,,,6,0,6,5,7.817046183,3,,4,151.7899761,7,0,0,0,0,0.007246377,,240.000024,0,2,15,,0,0,,,,,,0,1,,1,,,,0,0
SID_8591,Crime 1,2860.500101,0,,2,0,2,6,91.2763073,2,0,0,178.5202864,0,0,0,5.555555556,1733.333333,0.02173913,59.41018978,163.2000163,0,0,10,317.1453742,0,161.4927322,0,0,0,42.41812958,6.182899767,73.09831707,0,25.77299023,1,1,875.9721198,61.02846578,0,12
SID_8592,Crime 1,80.54677043,0,,4,2,1,2,19.47410843,1,0,1,166.1097852,6,0,0,0,2400,0.065217391,,460.000046,0,2,13,2517.79776,0,406.4097877,,0,1,5.198993761,0.330114135,0,0,,1,0,115.0822911,51.17565237,0,4
SID_8593,Crime 1,153.9864729,0,,2,0,8,1,134.2331998,0,0,4,197.6133652,6,0,0,0,0,0.02173913,,120.000012,0,1,4,555.2425019,0,0,0,0,0,,0,139.6263699,0,,1,0,0,50.02503756,0,2
SID_8598,Crime 1,,,,1,0,10,4,86.40170177,0,,2,,3,0,,0,,,,180.000018,,3,4,,0,,,,,,,0,0,,1,,,,,10
SID_8603,Crime 1,,,,5,0,6,2,168.8876766,0,,1,,0,1,,0,,,,180.000018,,1,4,,0,,,,,,,0,0,,7,,,,,
SID_8609,Crime 1,,,,6,1,3,2,33.7757452,0,0,2,76.37231504,0,0,0,0,0,0.02173913,,665.0000665,0,3,7,,0,0,,0,2,,,0,0,,1,0,,,0,5
SID_8614,Crime 1,,,,0,,5,4,80.62054417,2,,0,,1,0,,,,,,60.000006,,1,9,,,,,,,,,,1,,2,,,,,
SID_8619,Crime 1,147.5901117,,,2,0,0,3,15.95083922,4,0,2,105.0119332,5,0,0,0,0,0.043478261,,120.000012,0,1,4,,0,2.659142464,,2,2,,,0,1,,3,0,,,0,0
